"","Date","Location","TimeOfDay","Unique.ID","Orig_Height_cm","Orig_WaterLevel","Orig_WaterLevel_corr","HPO","New_WaterLevel","New_WaterLevel_corr","New_Height_cm","submerged"
"1799",2011-08-21,"UDP","dawn","UDPCHU1642011",21,86,86,72,84,84,23,0
"1800",2011-08-21,"UDP","dawn","UDPCHU2202011",11,84,84,0,84,84,11,0
"1801",2011-08-21,"UDP","dawn","UDPCHU1692011",41,86,86,72,84,84,43,0
"1803",2011-08-21,"UDP","dawn","UDPCHU1772011",102,86,86,72,84,84,104,0
"1804",2011-08-21,"UDP","dawn","UDPCHU1902011",24,84,84,48,84,84,24,0
"1806",2011-08-21,"UDP","dawn","UDPCHU1892011",8,84,84,48,84,84,8,0
"1807",2011-08-21,"UDP","dawn","UDPCHU1722011",44,86,86,72,84,84,46,0
"1808",2011-08-21,"UDP","dawn","UDPCHU1662011",21,86,86,72,84,84,23,0
"1810",2011-08-21,"UDP","dawn","UDPCHU1752011",100,86,86,72,84,84,102,0
"1811",2011-08-21,"UDP","dawn","UDPCHU1742011",97,86,86,72,84,84,99,0
"1812",2011-08-21,"UDP","dawn","UDPCHU1702011",34,86,86,72,84,84,36,0
"1814",2011-08-21,"UDP","dawn","UDPCHU1762011",100,86,86,72,84,84,102,0
"1815",2011-08-21,"UDP","dawn","UDPCHU1952011",34,84,84,48,84,84,34,0
"1817",2011-08-21,"UDP","dawn","UDPCHU1942011",6,84,84,48,84,84,6,0
"1818",2011-08-21,"UDP","dawn","UDPCHU1802011",12,84,84,48,84,84,12,0
"1819",2011-08-21,"UDP","dawn","UDPCHU1932011",12,84,84,48,84,84,12,0
"1820",2011-08-21,"UDP","dawn","UDPCHU1922011",36,84,84,48,84,84,36,0
"1821",2011-08-21,"UDP","dusk","UDPCHU1682011",48,86,86,84,90,90,44,0
"1822",2011-08-21,"UDP","dusk","UDPCHU1722011",44,86,86,84,90,90,40,0
"1823",2011-08-21,"UDP","dusk","UDPCHU1712011",38,86,86,84,90,90,34,0
"1824",2011-08-21,"UDP","dusk","UDPCHU1562011",22,88,88,108,90,90,20,0
"1825",2011-08-21,"UDP","dusk","UDPCHU1542011",25,88,88,108,90,90,23,0
"1826",2011-08-21,"UDP","dusk","UDPCHU1572011",9,88,88,108,90,90,7,0
"1827",2011-08-21,"UDP","dusk","UDPCHU1522011",10,88,88,108,90,90,8,0
"1828",2011-08-21,"UDP","dusk","UDPCHU1692011",41,86,86,84,90,90,37,0
"1829",2011-08-21,"UDP","dusk","UDPCHU1502011",12,88,88,108,90,90,10,0
"1830",2011-08-21,"UDP","dusk","UDPCHU1772011",102,86,86,84,90,90,98,0
"1831",2011-08-21,"UDP","dusk","UDPCHU1552011",56,88,88,108,90,90,54,0
"1832",2011-08-21,"UDP","dusk","UDPCHU1782011",10,86,86,84,90,90,6,0
"1833",2011-08-21,"UDP","dusk","UDPCHU1672011",73,86,86,84,90,90,69,0
"1834",2011-08-21,"UDP","dusk","UDPCHU1532011",13,88,88,108,90,90,11,0
"1835",2011-08-21,"UDP","dusk","UDPCHU1492011",110,88,88,108,90,90,108,0
"1836",2011-08-21,"UDP","dusk","UDPCHU1592011",28,86,86,84,90,90,24,0
"1837",2011-08-21,"UDP","dusk","UDPCHU2052011",75,84,84,36,90,90,69,0
"1838",2011-08-21,"UDP","dusk","UDPCHU1652011",53,86,86,84,90,90,49,0
"1839",2011-08-21,"UDP","dusk","UDPCHU1702011",34,86,86,84,90,90,30,0
"1840",2011-08-21,"UDP","dusk","UDPCHU1512011",8,88,88,108,90,90,6,0
"1841",2011-08-21,"UDP","dusk","UDPCHU1752011",100,86,86,84,90,90,96,0
"1842",2011-08-21,"UDP","dusk","UDPCHU2072011",125,84,84,36,90,90,119,0
"1843",2011-08-21,"UDP","dusk","UDPCHU1862011",28,84,84,60,90,90,22,0
"1844",2011-08-21,"UDP","dusk","UDPCHU2092011",18,84,84,12,90,90,12,0
"1845",2011-08-21,"UDP","dusk","UDPCHU2202011",11,84,84,12,90,90,5,0
"1846",2011-08-21,"UDP","dusk","UDPCHU2222011",14,84,84,12,90,90,8,0
"1847",2011-08-21,"UDP","dusk","UDPCHU1602011",17,86,86,84,90,90,13,0
"1848",2011-08-21,"UDP","dusk","UDPCHU2042011",23,84,84,36,90,90,17,0
"1849",2011-08-21,"UDP","dusk","UDPCHU1662011",21,86,86,84,90,90,17,0
"1850",2011-08-21,"UDP","dusk","UDPCHU2122011",17,84,84,12,90,90,11,0
"1851",2011-08-21,"UDP","dusk","UDPCHU2172011",50,84,84,12,90,90,44,0
"1852",2011-08-21,"UDP","dusk","UDPCHU1742011",97,86,86,84,90,90,93,0
"1853",2011-08-21,"UDP","dusk","UDPCHU2062011",14,84,84,36,90,90,8,0
"1854",2011-08-21,"UDP","dusk","UDPCHU1822011",50,84,84,60,90,90,44,0
"1855",2011-08-21,"UDP","dusk","UDPCHU2102011",20,84,84,12,90,90,14,0
"1856",2011-08-21,"UDP","dusk","UDPCHU1632011",61,86,86,84,90,90,57,0
"1857",2011-08-21,"UDP","dusk","UDPCHU2152011",22,84,84,12,90,90,16,0
"1858",2011-08-21,"UDP","dusk","UDPCHU1622011",14,86,86,84,90,90,10,0
"1859",2011-08-21,"UDP","dusk","UDPCHU1792011",24,84,84,60,90,90,18,0
"1860",2011-08-21,"UDP","dusk","UDPCHU1802011",12,84,84,60,90,90,6,0
"1861",2011-08-21,"UDP","dusk","UDPCHU2132011",21,84,84,12,90,90,15,0
"1862",2011-08-21,"UDP","dusk","UDPCHU2112011",15,84,84,12,90,90,9,0
"1863",2011-08-21,"UDP","dusk","UDPCHU1762011",100,86,86,84,90,90,96,0
"1864",2011-08-21,"UDP","dusk","UDPCHU2142011",89,84,84,12,90,90,83,0
"1865",2011-08-21,"UDP","dusk","UDPCHU1872011",80,84,84,60,90,90,74,0
"1866",2011-08-21,"UDP","dusk","UDPCHU1952011",34,84,84,60,90,90,28,0
"1867",2011-08-21,"UDP","dusk","UDPCHU1642011",21,86,86,84,90,90,17,0
"1868",2011-08-21,"UDP","dusk","UDPCHU1902011",24,84,84,60,90,90,18,0
"1869",2011-08-21,"UDP","dusk","UDPCHU1942011",6,84,84,60,90,90,0,1
"1870",2011-08-21,"UDP","dusk","UDPCHU2212011",15,84,84,12,90,90,9,0
"1871",2011-08-21,"UDP","dusk","UDPCHU2162011",43,84,84,12,90,90,37,0
"1872",2011-08-21,"UDP","dusk","UDPCHU1882011",10,84,84,60,90,90,4,0
"1873",2011-08-21,"UDP","dusk","UDPCHU1922011",36,84,84,60,90,90,30,0
"1874",2011-08-21,"UDP","dusk","UDPCHU1932011",12,84,84,60,90,90,6,0
"1875",2011-08-21,"UDP","dusk","UDPCHU1892011",8,84,84,60,90,90,2,0
"1876",2011-08-22,"UDP","dawn","UDPCHU1712011",38,86,86,96,90,90,34,0
"1877",2011-08-22,"UDP","dawn","UDPCHU1692011",41,86,86,96,90,90,37,0
"1878",2011-08-22,"UDP","dawn","UDPCHU1722011",44,86,86,96,90,90,40,0
"1879",2011-08-22,"UDP","dawn","UDPCHU1772011",102,86,86,96,90,90,98,0
"1880",2011-08-22,"UDP","dawn","UDPCHU1702011",34,86,86,96,90,90,30,0
"1881",2011-08-22,"UDP","dawn","UDPCHU1782011",10,86,86,96,90,90,6,0
"1882",2011-08-22,"UDP","dawn","UDPCHU1752011",100,86,86,96,90,90,96,0
"1884",2011-08-22,"UDP","dawn","UDPCHU228RS2011",6,90,90,0,90,90,6,0
"1885",2011-08-22,"UDP","dawn","UDPCHU1762011",100,86,86,96,90,90,96,0
"1886",2011-08-22,"UDP","dawn","UDPCHU2202011",11,84,84,24,90,90,5,0
"1888",2011-08-22,"UDP","dawn","UDPCHU1602011",17,86,86,96,90,90,13,0
"1890",2011-08-22,"UDP","dawn","UDPCHU1592011",28,86,86,96,90,90,24,0
"1891",2011-08-22,"UDP","dawn","UDPCHU2122011",17,84,84,24,90,90,11,0
"1893",2011-08-22,"UDP","dawn","UDPCHU1742011",97,86,86,96,90,90,93,0
"1895",2011-08-22,"UDP","dawn","UDPCHU229RN2011",7,90,90,0,90,90,7,0
"1896",2011-08-22,"UDP","dawn","UDPCHU2072011",125,84,84,48,90,90,119,0
"1897",2011-08-22,"UDP","dawn","UDPCHU1632011",61,86,86,96,90,90,57,0
"1898",2011-08-22,"UDP","dawn","UDPCHU1682011",48,86,86,96,90,90,44,0
"1899",2011-08-22,"UDP","dawn","UDPCHU1622011",14,86,86,96,90,90,10,0
"1900",2011-08-22,"UDP","dawn","UDPCHU2222011",14,84,84,24,90,90,8,0
"1902",2011-08-22,"UDP","dawn","UDPCHU2132011",21,84,84,24,90,90,15,0
"1905",2011-08-22,"UDP","dawn","UDPCHU2052011",75,84,84,48,90,90,69,0
"1906",2011-08-22,"UDP","dawn","UDPCHU230CS2011",12,90,90,0,90,90,12,0
"1907",2011-08-22,"UDP","dawn","UDPCHU2062011",14,84,84,48,90,90,8,0
"1908",2011-08-22,"UDP","dawn","UDPCHU1642011",21,86,86,96,90,90,17,0
"1909",2011-08-22,"UDP","dawn","UDPCHU2102011",20,84,84,24,90,90,14,0
"1910",2011-08-22,"UDP","dawn","UDPCHU1672011",73,86,86,96,90,90,69,0
"1911",2011-08-22,"UDP","dawn","UDPCHU2152011",22,84,84,24,90,90,16,0
"1913",2011-08-22,"UDP","dawn","UDPCHU225RN2011",24,90,90,0,90,90,24,0
"1914",2011-08-22,"UDP","dawn","UDPCHU223RN2011",20,90,90,0,90,90,20,0
"1915",2011-08-22,"UDP","dawn","UDPCHU2212011",15,84,84,24,90,90,9,0
"1916",2011-08-22,"UDP","dawn","UDPCHU2042011",23,84,84,48,90,90,17,0
"1917",2011-08-22,"UDP","dawn","UDPCHU231RS2011",16,90,90,0,90,90,16,0
"1918",2011-08-22,"UDP","dawn","UDPCHU2142011",89,84,84,24,90,90,83,0
"1919",2011-08-22,"UDP","dawn","UDPCHU1652011",53,86,86,96,90,90,49,0
"1920",2011-08-22,"UDP","dawn","UDPCHU2112011",15,84,84,24,90,90,9,0
"1921",2011-08-22,"UDP","dawn","UDPCHU2092011",18,84,84,24,90,90,12,0
"1922",2011-08-22,"UDP","dawn","UDPCHU234CS2011",20,90,90,0,90,90,20,0
"1923",2011-08-22,"UDP","dawn","UDPCHU1792011",24,84,84,72,90,90,18,0
"1924",2011-08-22,"UDP","dawn","UDPCHU1862011",28,84,84,72,90,90,22,0
"1925",2011-08-22,"UDP","dawn","UDPCHU224RS2011",9,90,90,0,90,90,9,0
"1926",2011-08-22,"UDP","dawn","UDPCHU1662011",21,86,86,96,90,90,17,0
"1927",2011-08-22,"UDP","dawn","UDPCHU2172011",50,84,84,24,90,90,44,0
"1928",2011-08-22,"UDP","dawn","UDPCHU232CS2011",68,90,90,0,90,90,68,0
"1929",2011-08-22,"UDP","dawn","UDPCHU2162011",43,84,84,24,90,90,37,0
"1930",2011-08-22,"UDP","dawn","UDPCHU1892011",8,84,84,72,90,90,2,0
"1931",2011-08-22,"UDP","dawn","UDPCHU1822011",50,84,84,72,90,90,44,0
"1932",2011-08-22,"UDP","dawn","UDPCHU1902011",24,84,84,72,90,90,18,0
"1933",2011-08-22,"UDP","dawn","UDPCHU1952011",34,84,84,72,90,90,28,0
"1934",2011-08-22,"UDP","dawn","UDPCHU1872011",80,84,84,72,90,90,74,0
"1935",2011-08-22,"UDP","dawn","UDPCHU1932011",12,84,84,72,90,90,6,0
"1936",2011-08-22,"UDP","dawn","UDPCHU1882011",10,84,84,72,90,90,4,0
"1937",2011-08-22,"UDP","dawn","UDPCHU1802011",12,84,84,72,90,90,6,0
"1938",2011-08-22,"UDP","dawn","UDPCHU1942011",6,84,84,72,90,90,0,1
"1939",2011-08-22,"UDP","dawn","UDPCHU1922011",36,84,84,72,90,90,30,0
"1940",2011-08-22,"UDP","dusk","UDPCHU1692011",41,86,86,108,92,92,35,0
"1941",2011-08-22,"UDP","dusk","UDPCHU1752011",100,86,86,108,92,92,94,0
"1942",2011-08-22,"UDP","dusk","UDPCHU1742011",97,86,86,108,92,92,91,0
"1943",2011-08-22,"UDP","dusk","UDPCHU1682011",48,86,86,108,92,92,42,0
"1944",2011-08-22,"UDP","dusk","UDPCHU1712011",38,86,86,108,92,92,32,0
"1945",2011-08-22,"UDP","dusk","UDPCHU1702011",34,86,86,108,92,92,28,0
"1946",2011-08-22,"UDP","dusk","UDPCHU1632011",61,86,86,108,92,92,55,0
"1947",2011-08-22,"UDP","dusk","UDPCHU1722011",44,86,86,108,92,92,38,0
"1948",2011-08-22,"UDP","dusk","UDPCHU1822011",50,84,84,84,92,92,42,0
"1949",2011-08-22,"UDP","dusk","UDPCHU1762011",100,86,86,108,92,92,94,0
"1950",2011-08-22,"UDP","dusk","UDPCHU2102011",20,84,84,36,92,92,12,0
"1951",2011-08-22,"UDP","dusk","UDPCHU1872011",80,84,84,84,92,92,72,0
"1952",2011-08-22,"UDP","dusk","UDPCHU1772011",102,86,86,108,92,92,96,0
"1953",2011-08-22,"UDP","dusk","UDPCHU1642011",21,86,86,108,92,92,15,0
"1954",2011-08-22,"UDP","dusk","UDPCHU1782011",10,86,86,108,92,92,4,0
"1955",2011-08-22,"UDP","dusk","UDPCHU2072011",125,84,84,60,92,92,117,0
"1956",2011-08-22,"UDP","dusk","UDPCHU2212011",15,84,84,36,92,92,7,0
"1957",2011-08-22,"UDP","dusk","UDPCHU2202011",11,84,84,36,92,92,3,0
"1958",2011-08-22,"UDP","dusk","UDPCHU1882011",10,84,84,84,92,92,2,0
"1959",2011-08-22,"UDP","dusk","UDPCHU1602011",17,86,86,108,92,92,11,0
"1960",2011-08-22,"UDP","dusk","UDPCHU1652011",53,86,86,108,92,92,47,0
"1961",2011-08-22,"UDP","dusk","UDPCHU2112011",15,84,84,36,92,92,7,0
"1962",2011-08-22,"UDP","dusk","UDPCHU2062011",14,84,84,60,92,92,6,0
"1963",2011-08-22,"UDP","dusk","UDPCHU2142011",89,84,84,36,92,92,81,0
"1964",2011-08-22,"UDP","dusk","UDPCHU231RS2011",16,90,90,12,92,92,14,0
"1965",2011-08-22,"UDP","dusk","UDPCHU1862011",28,84,84,84,92,92,20,0
"1966",2011-08-22,"UDP","dusk","UDPCHU1622011",14,86,86,108,92,92,8,0
"1967",2011-08-22,"UDP","dusk","UDPCHU1902011",24,84,84,84,92,92,16,0
"1968",2011-08-22,"UDP","dusk","UDPCHU1672011",73,86,86,108,92,92,67,0
"1969",2011-08-22,"UDP","dusk","UDPCHU1892011",8,84,84,84,92,92,0,1
"1970",2011-08-22,"UDP","dusk","UDPCHU1592011",28,86,86,108,92,92,22,0
"1971",2011-08-22,"UDP","dusk","UDPCHU1662011",21,86,86,108,92,92,15,0
"1972",2011-08-22,"UDP","dusk","UDPCHU2122011",17,84,84,36,92,92,9,0
"1973",2011-08-22,"UDP","dusk","UDPCHU2052011",75,84,84,60,92,92,67,0
"1974",2011-08-22,"UDP","dusk","UDPCHU2162011",43,84,84,36,92,92,35,0
"1975",2011-08-22,"UDP","dusk","UDPCHU232CS2011",68,90,90,12,92,92,66,0
"1976",2011-08-22,"UDP","dusk","UDPCHU223RN2011",20,90,90,12,92,92,18,0
"1977",2011-08-22,"UDP","dusk","UDPCHU2222011",14,84,84,36,92,92,6,0
"1978",2011-08-22,"UDP","dusk","UDPCHU1952011",34,84,84,84,92,92,26,0
"1979",2011-08-22,"UDP","dusk","UDPCHU2092011",18,84,84,36,92,92,10,0
"1980",2011-08-22,"UDP","dusk","UDPCHU2042011",23,84,84,60,92,92,15,0
"1981",2011-08-22,"UDP","dusk","UDPCHU2172011",50,84,84,36,92,92,42,0
"1982",2011-08-22,"UDP","dusk","UDPCHU1802011",12,84,84,84,92,92,4,0
"1983",2011-08-22,"UDP","dusk","UDPCHU2132011",21,84,84,36,92,92,13,0
"1984",2011-08-22,"UDP","dusk","UDPCHU2152011",22,84,84,36,92,92,14,0
"1985",2011-08-22,"UDP","dusk","UDPCHU1942011",6,84,84,84,92,92,-2,1
"1986",2011-08-22,"UDP","dusk","UDPCHU234CS2011",20,90,90,12,92,92,18,0
"1987",2011-08-22,"UDP","dusk","UDPCHU224RS2011",9,90,90,12,92,92,7,0
"1988",2011-08-22,"UDP","dusk","UDPCHU228RS2011",6,90,90,12,92,92,4,0
"1989",2011-08-22,"UDP","dusk","UDPCHU230CS2011",12,90,90,12,92,92,10,0
"1990",2011-08-22,"UDP","dusk","UDPCHU1792011",24,84,84,84,92,92,16,0
"1991",2011-08-22,"UDP","dusk","UDPCHU229RN2011",7,90,90,12,92,92,5,0
"1992",2011-08-22,"UDP","dusk","UDPCHU1932011",12,84,84,84,92,92,4,0
"1993",2011-08-22,"UDP","dusk","UDPCHU225RN2011",24,90,90,12,92,92,22,0
"1994",2011-08-22,"UDP","dusk","UDPCHU1922011",36,84,84,84,92,92,28,0
"1995",2011-08-23,"UDP","dawn","UDPCHU2102011",20,84,84,48,94,94,10,0
"1996",2011-08-23,"UDP","dawn","UDPCHU2092011",18,84,84,48,94,94,8,0
"1997",2011-08-23,"UDP","dawn","UDPCHU2152011",22,84,84,48,94,94,12,0
"1998",2011-08-23,"UDP","dawn","UDPCHU1822011",50,84,84,96,94,94,40,0
"2000",2011-08-23,"UDP","dawn","UDPCHU2112011",15,84,84,48,94,94,5,0
"2001",2011-08-23,"UDP","dawn","UDPCHU2132011",21,84,84,48,94,94,11,0
"2003",2011-08-23,"UDP","dawn","UDPCHU2222011",14,84,84,48,94,94,4,0
"2004",2011-08-23,"UDP","dawn","UDPCHU2142011",89,84,84,48,94,94,79,0
"2005",2011-08-23,"UDP","dawn","UDPCHU1872011",80,84,84,96,94,94,70,0
"2006",2011-08-23,"UDP","dawn","UDPCHU1862011",28,84,84,96,94,94,18,0
"2007",2011-08-23,"UDP","dawn","UDPCHU2122011",17,84,84,48,94,94,7,0
"2008",2011-08-23,"UDP","dawn","UDPCHU2202011",11,84,84,48,94,94,1,0
"2009",2011-08-23,"UDP","dawn","UDPCHU1802011",12,84,84,96,94,94,2,0
"2010",2011-08-23,"UDP","dawn","UDPCHU1892011",8,84,84,96,94,94,-2,1
"2011",2011-08-23,"UDP","dawn","UDPCHU2362011",9,94,94,0,94,94,9,0
"2012",2011-08-23,"UDP","dawn","UDPCHU1882011",10,84,84,96,94,94,0,1
"2014",2011-08-23,"UDP","dawn","UDPCHU2372011",7,94,94,0,94,94,7,0
"2015",2011-08-23,"UDP","dawn","UDPCHU2162011",43,84,84,48,94,94,33,0
"2016",2011-08-23,"UDP","dawn","UDPCHU1942011",6,84,84,96,94,94,-4,1
"2017",2011-08-23,"UDP","dawn","UDPCHU223RN2011",20,90,90,24,94,94,16,0
"2018",2011-08-23,"UDP","dawn","UDPCHU2442011",62,94,94,0,94,94,62,0
"2021",2011-08-23,"UDP","dawn","UDPCHU1902011",24,84,84,96,94,94,14,0
"2023",2011-08-23,"UDP","dawn","UDPCHU2422011",12,94,94,0,94,94,12,0
"2025",2011-08-23,"UDP","dawn","UDPCHU2392011",40,94,94,0,94,94,40,0
"2026",2011-08-23,"UDP","dawn","UDPCHU2172011",50,84,84,48,94,94,40,0
"2027",2011-08-23,"UDP","dawn","UDPCHU1932011",12,84,84,96,94,94,2,0
"2028",2011-08-23,"UDP","dawn","UDPCHU224RS2011",9,90,90,24,94,94,5,0
"2029",2011-08-23,"UDP","dawn","UDPCHU2452011",7,94,94,0,94,94,7,0
"2032",2011-08-23,"UDP","dawn","UDPCHU1952011",34,84,84,96,94,94,24,0
"2034",2011-08-23,"UDP","dawn","UDPCHU2432011",76,94,94,0,94,94,76,0
"2035",2011-08-23,"UDP","dawn","UDPCHU1792011",24,84,84,96,94,94,14,0
"2037",2011-08-23,"UDP","dawn","UDPCHU2212011",15,84,84,48,94,94,5,0
"2038",2011-08-23,"UDP","dawn","UDPCHU1922011",36,84,84,96,94,94,26,0
"2039",2011-08-23,"UDP","dawn","UDPCHU225RN2011",24,90,90,24,94,94,20,0
"2040",2011-08-23,"UDP","dawn","UDPCHU2462011",19,94,94,0,94,94,19,0
"2044",2011-08-23,"UDP","dawn","UDPCHU231RS2011",16,90,90,24,94,94,12,0
"2045",2011-08-23,"UDP","dawn","UDPCHU2072011",125,84,84,72,94,94,115,0
"2046",2011-08-23,"UDP","dawn","UDPCHU230CS2011",12,90,90,24,94,94,8,0
"2047",2011-08-23,"UDP","dawn","UDPCHU240 RS2011",23,94,94,0,94,94,23,0
"2049",2011-08-23,"UDP","dawn","UDPCHU235 CS2011",53,94,94,0,94,94,53,0
"2050",2011-08-23,"UDP","dawn","UDPCHU228RS2011",6,90,90,24,94,94,2,0
"2051",2011-08-23,"UDP","dawn","UDPCHU2482011",15,94,94,0,94,94,15,0
"2054",2011-08-23,"UDP","dawn","UDPCHU2052011",75,84,84,72,94,94,65,0
"2055",2011-08-23,"UDP","dawn","UDPCHU232CS2011",68,90,90,24,94,94,64,0
"2056",2011-08-23,"UDP","dawn","UDPCHU2062011",14,84,84,72,94,94,4,0
"2057",2011-08-23,"UDP","dawn","UDPCHU229RN2011",7,90,90,24,94,94,3,0
"2058",2011-08-23,"UDP","dawn","UDPCHU2412011",6,94,94,0,94,94,6,0
"2059",2011-08-23,"UDP","dawn","UDPCHU2492011",85,94,94,0,94,94,85,0
"2061",2011-08-23,"UDP","dawn","UDPCHU2042011",23,84,84,72,94,94,13,0
"2062",2011-08-23,"UDP","dawn","UDPCHU234CS2011",20,90,90,24,94,94,16,0
"2063",2011-08-23,"UDP","dawn","UDPCHU2472011",52,94,94,0,94,94,52,0
"2064",2011-08-23,"UDP","dawn","UDPCHU2502011",16,94,94,0,94,94,16,0
"2065",2011-08-23,"UDP","dusk","UDPCHU2072011",125,84,84,84,96,96,113,0
"2066",2011-08-23,"UDP","dusk","UDPCHU1862011",28,84,84,108,96,96,16,0
"2067",2011-08-23,"UDP","dusk","UDPCHU2222011",14,84,84,60,96,96,2,0
"2068",2011-08-23,"UDP","dusk","UDPCHU1872011",80,84,84,108,96,96,68,0
"2069",2011-08-23,"UDP","dusk","UDPCHU1822011",50,84,84,108,96,96,38,0
"2070",2011-08-23,"UDP","dusk","UDPCHU1902011",24,84,84,108,96,96,12,0
"2071",2011-08-23,"UDP","dusk","UDPCHU223RN2011",20,90,90,36,96,96,14,0
"2072",2011-08-23,"UDP","dusk","UDPCHU2102011",20,84,84,60,96,96,8,0
"2073",2011-08-23,"UDP","dusk","UDPCHU1952011",34,84,84,108,96,96,22,0
"2074",2011-08-23,"UDP","dusk","UDPCHU2062011",14,84,84,84,96,96,2,0
"2075",2011-08-23,"UDP","dusk","UDPCHU2362011",9,94,94,12,96,96,7,0
"2076",2011-08-23,"UDP","dusk","UDPCHU1792011",24,84,84,108,96,96,12,0
"2077",2011-08-23,"UDP","dusk","UDPCHU1892011",8,84,84,108,96,96,-4,1
"2078",2011-08-23,"UDP","dusk","UDPCHU2152011",22,84,84,60,96,96,10,0
"2079",2011-08-23,"UDP","dusk","UDPCHU1882011",10,84,84,108,96,96,-2,1
"2080",2011-08-23,"UDP","dusk","UDPCHU2122011",17,84,84,60,96,96,5,0
"2081",2011-08-23,"UDP","dusk","UDPCHU2052011",75,84,84,84,96,96,63,0
"2082",2011-08-23,"UDP","dusk","UDPCHU224RS2011",9,90,90,36,96,96,3,0
"2083",2011-08-23,"UDP","dusk","UDPCHU2112011",15,84,84,60,96,96,3,0
"2084",2011-08-23,"UDP","dusk","UDPCHU1942011",6,84,84,108,96,96,-6,1
"2085",2011-08-23,"UDP","dusk","UDPCHU2142011",89,84,84,60,96,96,77,0
"2086",2011-08-23,"UDP","dusk","UDPCHU2372011",7,94,94,12,96,96,5,0
"2087",2011-08-23,"UDP","dusk","UDPCHU2472011",52,94,94,12,96,96,50,0
"2088",2011-08-23,"UDP","dusk","UDPCHU2092011",18,84,84,60,96,96,6,0
"2089",2011-08-23,"UDP","dusk","UDPCHU2202011",11,84,84,60,96,96,-1,1
"2090",2011-08-23,"UDP","dusk","UDPCHU2442011",62,94,94,12,96,96,60,0
"2091",2011-08-23,"UDP","dusk","UDPCHU2132011",21,84,84,60,96,96,9,0
"2092",2011-08-23,"UDP","dusk","UDPCHU2042011",23,84,84,84,96,96,11,0
"2093",2011-08-23,"UDP","dusk","UDPCHU225RN2011",24,90,90,36,96,96,18,0
"2094",2011-08-23,"UDP","dusk","UDPCHU2172011",50,84,84,60,96,96,38,0
"2095",2011-08-23,"UDP","dusk","UDPCHU1932011",12,84,84,108,96,96,0,1
"2096",2011-08-23,"UDP","dusk","UDPCHU2162011",43,84,84,60,96,96,31,0
"2097",2011-08-23,"UDP","dusk","UDPCHU2392011",40,94,94,12,96,96,38,0
"2098",2011-08-23,"UDP","dusk","UDPCHU2492011",85,94,94,12,96,96,83,0
"2099",2011-08-23,"UDP","dusk","UDPCHU2462011",19,94,94,12,96,96,17,0
"2100",2011-08-23,"UDP","dusk","UDPCHU230CS2011",12,90,90,36,96,96,6,0
"2101",2011-08-23,"UDP","dusk","UDPCHU2452011",7,94,94,12,96,96,5,0
"2102",2011-08-23,"UDP","dusk","UDPCHU229RN2011",7,90,90,36,96,96,1,0
"2103",2011-08-23,"UDP","dusk","UDPCHU2412011",6,94,94,12,96,96,4,0
"2104",2011-08-23,"UDP","dusk","UDPCHU228RS2011",6,90,90,36,96,96,0,1
"2105",2011-08-23,"UDP","dusk","UDPCHU2212011",15,84,84,60,96,96,3,0
"2106",2011-08-23,"UDP","dusk","UDPCHU1922011",36,84,84,108,96,96,24,0
"2107",2011-08-23,"UDP","dusk","UDPCHU234CS2011",20,90,90,36,96,96,14,0
"2108",2011-08-23,"UDP","dusk","UDPCHU2422011",12,94,94,12,96,96,10,0
"2109",2011-08-23,"UDP","dusk","UDPCHU2502011",16,94,94,12,96,96,14,0
"2110",2011-08-23,"UDP","dusk","UDPCHU2482011",15,94,94,12,96,96,13,0
"2111",2011-08-23,"UDP","dusk","UDPCHU231RS2011",16,90,90,36,96,96,10,0
"2112",2011-08-23,"UDP","dusk","UDPCHU240 RS2011",23,94,94,12,96,96,21,0
"2113",2011-08-23,"UDP","dusk","UDPCHU1802011",12,84,84,108,96,96,0,1
"2114",2011-08-23,"UDP","dusk","UDPCHU232CS2011",68,90,90,36,96,96,62,0
"2115",2011-08-23,"UDP","dusk","UDPCHU2432011",76,94,94,12,96,96,74,0
"2116",2011-08-23,"UDP","dusk","UDPCHU235 CS2011",53,94,94,12,96,96,51,0
"2117",2011-08-24,"UDP","dawn","UDPCHU223RN2011",20,90,90,48,96,96,14,0
"2118",2011-08-24,"UDP","dawn","UDPCHU230CS2011",12,90,90,48,96,96,6,0
"2119",2011-08-24,"UDP","dawn","UDPCHU2542011",19,96,96,0,96,96,19,0
"2120",2011-08-24,"UDP","dawn","UDPCHU229RN2011",7,90,90,48,96,96,1,0
"2121",2011-08-24,"UDP","dawn","UDPCHU2102011",20,84,84,72,96,96,8,0
"2122",2011-08-24,"UDP","dawn","UDPCHU228RS2011",6,90,90,48,96,96,0,1
"2123",2011-08-24,"UDP","dawn","UDPCHU224RS2011",9,90,90,48,96,96,3,0
"2124",2011-08-24,"UDP","dawn","UDPCHU225RN2011",24,90,90,48,96,96,18,0
"2125",2011-08-24,"UDP","dawn","UDPCHU231RS2011",16,90,90,48,96,96,10,0
"2126",2011-08-24,"UDP","dawn","UDPCHU2572011",76,96,96,0,96,96,76,0
"2127",2011-08-24,"UDP","dawn","UDPCHU2072011",125,84,84,96,96,96,113,0
"2128",2011-08-24,"UDP","dawn","UDPCHU2112011",15,84,84,72,96,96,3,0
"2129",2011-08-24,"UDP","dawn","UDPCHU2092011",18,84,84,72,96,96,6,0
